WEO Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Estimates Start After,Subject Descriptor
826,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,-0.002,0.002,0.001,0.005,0.001,-0.005,-0.021,0.006,0.017,-0.002,16.9265,-0.014,0.004,-0.013,-0.027,-0.015,-0.018,-0.021,-0.028,-0.015,-0.014,-0.034,-0.012,0.024,0.077,0.108,0.056,0.099,-0.004,0.042,-0.037,-0.028,0.003,0.005,0.009,0.01,2017.0,General government net lending/borrowing
542,34.031,32.16,31.967,32.477,32.298,32.27,32.614,32.586,34.816,36.716,39.553,41.234,38.738,37.654,38.513,38.95,39.423,37.189,27.779,31.013,32.894,31.603,31.093,32.28,32.55,32.508,32.993,33.097,33.667,29.4,32.552,33.319,31.317,29.885,29.79,29.529,30.143,32.288,31.487,31.348,31.343,30.477,30.335,30.081,29.941,29.886,2019.0,Total investment
542,-9.0,2.006,1.812,6.601,4.957,-2.337,35.114,19.243,11.702,13.428,12.436,20.054,3.785,7.528,23.038,20.74,13.363,1.435,-26.993,29.465,23.103,-4.372,14.865,11.656,10.743,6.749,12.705,10.244,3.093,-7.24,19.286,17.726,2.124,1.218,0.283,0.673,3.913,8.849,2.019,-0.75,-2.603,3.975,4.617,3.914,3.808,3.817,2019.0,Volume of Imports of goods
542,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,164330.0,197622.308,234429.984,266300.295,279617.397,297084.24,345666.945,369777.082,438137.996,33355.0,86823.0,117503.556,157333.38,169451.022,176334.564,181808.551,220308.956,341345.218,429841.599,522782.946,2.0,2.0,2.0,2019.0,General government net debt
967,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,71.188,79.304,80.736,79.404,75.947,75.412,75.784,77.608,83.33,84.308,88.272,92.496,94.532,96.226,99.363,99.56,100.0,101.379,102.406,104.235,103.618,104.71,106.027,107.426,108.975,110.56,2019.0,"Gross domestic product, deflator"
967,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
917,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,0.917,0.665,1.108,1.493,1.822,1.767,1.63,1.242,1.368,1.525,1.606,1.92,2.214,2.459,2.837,3.807,5.139,4.69,4.794,6.198,6.604,7.335,7.467,6.678,6.813,7.703,8.271,8.455,7.48,8.451,9.236,10.018,10.626,11.276,2019.0,"Gross domestic product, current prices"
917,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,0.028,0.024,0.018,0.017,0.017,0.018,0.018,0.018,0.018,0.019,0.018,0.019,0.019,0.018,0.018,0.018,0.019,0.02,0.019,0.019,0.02,0.022,0.023,0.023,0.025,0.026,0.026,0.026,0.024,0.025,0.026,0.027,0.027,0.027,2019.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
917,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,929.867,62.124,30.959,34.814,12.979,16.845,39.837,10.48,3.685,2.285,5.565,2.764,4.921,5.098,20.094,20.028,-0.04,19.226,5.708,7.495,3.97,10.475,3.352,-0.503,3.656,0.486,3.056,7.724,7.014,4.952,4.952,4.952,4.952,2019.0,"Inflation, end of period consumer prices"
544,3.209,3.27,3.345,3.431,3.525,3.622,3.724,3.83,3.94,4.053,4.206,4.33,4.457,4.584,4.708,4.827,4.941,5.05,5.145,5.235,5.324,5.41,5.493,5.577,5.662,5.752,5.846,5.945,6.047,6.149,6.249,6.348,6.445,6.541,6.64,6.741,6.846,6.953,7.062,7.163,7.266,7.371,7.477,7.585,7.694,7.805,2018.0,Population
544,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,19.891,18.846,16.62,16.039,13.57,15.333,14.718,15.108,16.054,20.103,22.402,20.189,24.719,24.24,24.987,25.782,21.085,21.563,20.907,20.38,18.256,19.511,19.725,19.842,19.542,19.461,2018.0,General government total expenditure
941,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,660.759,967.854,1368.702,1618.139,1888.616,2200.449,2477.512,2608.955,2874.912,3164.065,3611.676,4148.51,4847.279,6039.263,7672.657,10226.869,11129.451,8731.553,8473.053,9794.301,10722.332,11267.286,11818.406,12298.48,12733.969,13741.66,15020.867,15873.227,15072.357,16210.011,17368.115,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, current prices"
941,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,34.755,26.362,23.14,13.118,6.401,2.697,3.005,1.743,3.173,1.451,3.583,7.334,7.127,6.74,14.024,10.398,-1.367,2.401,3.879,1.59,-0.404,0.274,0.404,2.105,2.16,2.549,2.137,1.267,2.203,2.22,2.216,2.197,2.18,2019.0,"Inflation, end of period consumer prices"
941,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,2.23,2.465,2.481,2.563,2.877,3.148,3.699,4.692,5.792,7.478,8.916,8.056,7.718,7.883,8.137,8.492,8.93,9.188,9.165,9.846,11.098,11.531,12.788,13.405,14.735,15.671,15.544,15.293,2019.0,General government total expenditure
446,0.048,0.058,0.068,0.073,0.086,0.146,0.285,1.673,4.266,7.347,12.401,18.793,41.344,53.375,57.629,63.742,69.39,74.76,77.811,78.534,76.96,75.561,79.292,80.651,81.468,80.581,81.29,83.837,90.153,99.425,100.0,102.965,110.748,113.643,113.81,117.828,118.994,122.45,129.133,132.548,209.083,21.4,21.678,2.0,2.0,2.0,2018.0,"Gross domestic product, deflator"
666,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,0.282,0.37,0.311,0.249,1.613,2.041,2.2,2.369,3.031,3.14,4.197,4.755,5.6,7.933,6.558,4.693,4.544,5.391,6.303,6.868,6.975,5.529,5.779,6.972,8.356,9.785,11.32,13.863,12.614,12.212,15.818,16.679,16.654,17.596,18.439,19.235,19.91,20.56,2020.0,General government gross debt
668,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,2.346,2.515,2.653,2.751,2.817,2.866,2.921,2.999,3.105,3.231,3.369,3.505,3.631,3.743,3.845,3.942,4.038,4.138,4.243,4.352,4.463,4.578,4.694,4.812,4.932,5.054,5.179,5.306,2016.0,Population
668,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,0.131,0.113,0.125,0.07,0.109,0.121,0.123,0.232,0.362,0.419,0.496,0.704,0.822,1.01,1.014,1.146,1.163,1.085,1.042,1.037,0.985,0.984,0.999,1.026,1.057,1.129,2018.0,General government total expenditure
672,38.941,33.641,33.541,31.963,29.93,29.44,23.987,22.294,25.067,26.594,30.644,33.908,34.358,30.921,28.796,32.69,35.683,36.531,29.96,35.975,38.271,34.112,20.471,26.186,32.996,47.335,54.963,67.69,73.917,50.808,68.974,31.999,79.759,51.896,24.262,17.216,18.563,30.211,41.432,39.832,21.805,31.757,42.956,49.543,54.557,60.119,2017.0,"Gross domestic product, current prices"
672,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Unemployment rate
946,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,-0.061,-0.188,-0.041,-0.131,-0.284,-0.236,-0.719,-1.856,-2.744,-1.89,-1.336,-1.34,-0.782,-0.552,-0.331,-0.032,0.302,0.288,0.299,0.121,-1.561,-1.594,-0.482,0.126,0.123,0.302,2019.0,General government structural balance
946,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,9.943,14.3,10.725,11.697,11.579,10.346,10.487,10.09,7.879,8.255,10.054,19.771,26.373,33.158,33.437,34.139,32.665,34.693,32.221,32.263,27.465,31.485,42.038,41.808,39.368,36.961,34.94,32.787,2019.0,General government net debt
137,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,0.191,0.182,0.255,0.326,0.468,0.994,1.015,0.223,-0.169,-0.608,-0.275,0.388,1.255,0.849,-0.288,-0.263,0.149,0.105,0.303,0.518,0.563,0.894,0.661,1.772,1.262,-4.301,-1.218,-0.941,-0.33,-0.21,-0.195,2019.0,General government primary net lending/borrowing
137,4.676,5.106,5.157,5.674,6.29,6.667,7.326,7.62,8.495,9.702,10.475,11.588,12.239,13.515,14.528,15.08,15.765,16.388,17.38,19.848,23.079,23.772,25.095,26.188,27.936,30.031,33.808,37.179,38.129,36.977,40.178,43.165,44.112,46.5,49.824,52.066,54.867,56.814,60.053,63.516,60.02,65.37,69.032,72.466,75.652,78.976,2019.0,"Gross domestic product corresponding to fiscal year, current prices"
674,0.067,0.059,0.058,0.057,0.055,0.054,0.053,0.052,0.051,0.052,0.051,0.047,0.043,0.043,0.041,0.041,0.04,0.04,0.04,0.041,0.041,0.042,0.036,0.038,0.038,0.038,0.038,0.038,0.039,0.038,0.036,0.035,0.034,0.034,0.034,0.034,0.035,0.033,0.034,0.034,0.035,0.034,0.034,0.035,0.035,0.036,2018.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
676,12.231,8.774,11.004,11.886,6.23,9.497,5.966,7.781,9.399,10.674,10.258,10.109,9.921,7.558,14.107,8.669,6.214,5.834,6.746,7.291,6.627,7.439,12.304,12.922,13.755,17.095,20.014,23.082,23.267,24.534,22.823,12.427,13.825,14.346,13.679,13.949,12.495,15.193,13.285,12.46,10.675,14.309,14.55,14.86,14.796,14.514,2011.0,Total investment
676,4.621,6.124,7.889,8.246,7.612,7.04,5.026,7.543,10.025,6.971,9.736,7.653,4.293,3.659,2.718,4.124,2.73,0.142,7.517,3.658,6.626,3.502,5.803,4.158,5.318,8.093,11.241,23.887,15.47,20.594,26.25,3.814,4.622,5.988,5.503,-3.248,-5.956,-7.1,-7.242,-4.687,-8.522,-5.017,-3.749,-2.816,-2.154,-1.689,2011.0,Gross national savings
676,0.132,0.144,0.162,0.192,0.215,0.239,0.272,0.369,0.466,0.462,0.569,0.611,0.831,0.983,1.632,2.855,3.047,3.508,5.373,6.89,9.332,11.396,12.704,13.953,15.863,18.491,20.365,21.897,24.075,25.9,27.524,30.221,40.67,50.227,62.358,77.857,93.405,100.0,109.892,122.56,133.798,146.486,156.181,163.918,172.074,180.652,2019.0,"Inflation, end of period consumer prices"
548,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,3.835,7.357,6.695,10.777,14.381,12.837,14.236,19.663,3.253,-4.771,-17.68,-11.228,-9.819,-20.52,-15.071,-8.196,-10.27,-13.05,-16.473,-36.526,-24.187,-18.355,-20.405,-22.111,-10.169,-10.979,-9.485,-8.452,-20.613,-25.601,-56.247,-33.991,-20.396,-23.502,-18.554,-19.971,2019.0,General government primary net lending/borrowing
548,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,3.002,4.999,4.08,5.746,6.755,5.298,5.152,6.407,1.055,-1.456,-4.555,-2.924,-2.353,-4.499,-2.919,-1.44,-1.643,-1.873,-2.043,-4.892,-2.903,-1.985,-2.071,-2.14,-0.906,-0.933,-0.759,-0.616,-1.424,-1.695,-3.993,-2.184,-1.214,-1.298,-0.952,-0.954,2019.0,General government primary net lending/borrowing
556,4668.975,4847.093,5050.15,5086.98,5767.475,6312.38,6602.422,7005.671,7423.689,7907.921,7302.822,7454.794,7719.292,7920.351,8293.462,8739.426,9330.169,10086.653,10848.291,11400.182,11766.7,11913.762,12434.172,15344.644,16022.041,13716.326,16995.762,17952.445,19356.507,17660.818,18631.482,19893.71,20057.876,21163.119,22339.37,22604.386,23640.359,24832.009,26104.522,27125.987,21726.246,24080.516,26285.31,2.0,2.0,2.0,2014.0,"Gross domestic product per capita, constant prices"
678,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,407.862,465.933,540.579,568.99,625.835,712.656,796.302,838.95,828.24,1097.792,1071.602,1259.186,986.591,1292.36,1419.859,1622.265,1850.096,2045.025,1925.539,2343.8,2686.517,2795.362,2898.898,2.0,2.0,2.0,2018.0,General government total expenditure
181,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,1.249,1.477,1.891,2.201,2.48,2.654,2.989,2.927,3.267,3.45,3.606,3.473,3.585,3.837,4.153,4.452,4.797,4.855,5.227,5.39,5.586,5.74,5.678,5.644,5.7,7.087,7.584,7.88,8.23,8.522,8.793,2019.0,General government gross debt
867,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Gross national savings
684,9744.506,10603.949,12225.095,13810.191,14908.688,16757.272,19510.355,23534.053,28280.333,32726.696,37988.933,43538.953,48112.286,55570.034,61896.937,67845.259,71675.228,77988.341,88817.559,97195.796,107691.266,117301.862,125733.412,139658.531,154706.768,162707.051,180608.365,205876.754,228477.777,233885.856,246286.788,264009.856,279201.39,295869.473,310862.284,324574.657,344095.766,361538.036,380266.076,393416.514,350474.773,396670.47,434588.412,2.0,2.0,2.0,2018.0,"Gross domestic product per capita, current prices"
684,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,23.103,23.988,27.784,31.987,34.863,37.635,40.694,47.695,57.719,64.291,65.479,69.223,73.773,78.224,79.674,87.848,94.69,106.831,110.665,101.7,97.203,115.639,130.111,140.72,150.393,150.393,2020.0,General government revenue
684,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,-0.581,-1.275,-1.404,-0.815,-0.841,-0.185,-1.037,-1.193,-1.621,-1.875,-2.015,-1.198,-0.598,0.225,0.0,-2.073,-1.299,-1.091,-0.892,-0.552,-0.327,1.231,2.264,1.703,-0.232,0.455,0.872,-0.506,-1.458,-1.253,-1.33,-1.466,-1.798,-9.83,-11.179,-5.073,-3.32,-4.361,-3.804,-3.686,2020.0,General government structural balance
273,9.482,8.526,-0.521,-3.486,3.411,2.188,-3.079,1.722,1.283,4.106,5.176,4.215,3.541,2.738,4.941,-6.291,6.773,6.847,5.164,2.754,4.942,-0.404,-0.04,1.446,3.921,2.308,4.495,2.291,1.144,-5.286,5.118,3.663,3.642,1.354,2.85,3.293,2.631,2.113,2.202,-0.304,-8.954,3.53,2.258,2.152,2.1,2.115,2019.0,"Gross domestic product, constant prices"
273,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,4.922,6.19,5.901,0.535,-0.497,1.679,0.182,-0.042,-2.065,-1.59,0.343,1.186,0.847,0.642,1.431,1.327,1.425,1.07,2.062,-1.039,-1.215,-0.713,-0.918,-0.949,-1.747,-1.208,0.352,2.615,1.579,1.262,-1.956,0.191,0.777,0.761,0.755,0.798,2019.0,General government primary net lending/borrowing
868,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,2094.48,2060.874,1944.21,2054.62,2061.643,2179.424,2257.322,2277.946,2311.653,2268.897,2370.444,2413.778,2457.377,2531.364,2711.063,2887.354,3037.845,3201.395,3106.985,3126.553,3094.065,3249.573,3585.65,3928.14,4044.881,3854.743,3995.093,4094.924,2.0,2.0,2.0,2018.0,"Gross domestic product per capita, current prices"
868,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,2.675,-0.603,-0.39,1.082,3.199,3.908,4.865,3.509,10.786,3.618,3.223,7.546,2.5,0.393,0.679,-0.158,-0.556,0.126,1.49,1.863,-0.849,2.538,2.0,2.0,2.0,2.0,2018.0,"Inflation, end of period consumer prices"
948,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,3607.049,3305.095,3011.438,2957.588,3056.345,3270.234,3355.156,3497.65,3604.157,3715.493,3794.736,4008.978,4229.066,4569.971,5081.062,5516.063,6070.343,6683.047,7220.339,6992.835,7468.777,8781.925,10074.011,10375.299,10850.233,10558.187,10523.746,11083.557,11944.443,12551.329,12259.059,13059.297,13794.648,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, current prices"
943,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,100.0,125.69,160.707,175.751,186.7,194.474,197.974,203.517,219.188,234.97,238.494,239.553,248.288,260.994,261.788,260.994,264.7,267.347,272.376,276.876,279.787,278.734,281.328,284.908,289.067,293.783,298.919,2019.0,"Inflation, end of period consumer prices"
943,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,-20.614,40.713,8.673,19.913,31.121,1.219,-17.534,7.56,6.635,-0.923,0.068,-1.172,9.273,4.387,7.3,11.315,7.322,-45.476,25.427,22.41,17.024,3.982,3.9,2019.0,Volume of exports of goods and services
686,36.75,40.318,43.231,46.396,50.389,54.631,60.267,62.631,65.964,68.577,72.337,76.241,79.739,82.159,82.697,88.931,89.319,89.956,90.308,90.822,90.148,90.736,91.833,92.809,93.94,95.058,96.53,100.0,104.53,104.684,105.705,104.975,105.363,106.74,107.143,109.411,111.047,111.806,112.998,113.903,114.444,115.153,116.374,118.014,119.884,121.991,2019.0,"Gross domestic product, deflator"
686,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,-3.565,-2.727,-5.745,-6.375,-8.904,-9.16,3.532,6.049,6.388,14.16,-8.818,-18.293,-22.008,-20.203,-18.96,-32.628,-11.763,-0.814,4.856,-13.197,-33.39,-53.919,-60.852,-45.689,-44.866,-41.203,-45.433,-37.144,-41.352,-47.062,-83.046,-67.682,-52.563,-47.582,-40.217,-34.856,2019.0,General government net lending/borrowing
688,380.089,288.2,287.662,252.441,258.813,338.551,395.831,179.063,157.663,164.179,260.104,266.627,180.033,178.025,184.324,185.169,252.887,294.176,324.179,333.087,294.943,282.673,291.215,314.694,371.304,405.139,427.955,471.128,549.706,518.466,469.47,574.873,631.76,641.085,647.499,570.129,415.18,445.192,484.87,487.687,455.014,430.521,447.355,486.573,543.234,607.413,2015.0,"Gross domestic product per capita, current prices"
688,13.4,3.447,10.811,-21.696,-14.864,-14.9,34.103,6.637,6.281,6.157,4.614,5.8,-3.388,15.184,6.482,-28.308,9.704,0.581,43.821,15.772,-10.619,9.676,30.4,1.832,-4.66,9.346,6.908,0.539,8.11,10.783,-5.537,43.216,65.351,8.179,-1.75,1.195,-21.133,-1.769,19.943,-6.607,42.027,16.904,22.337,1.117,-8.408,-6.274,2019.0,Volume of imports of goods and services
518,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,14707.663,15947.793,17928.22,20163.458,22165.196,25090.131,28933.324,32858.695,37231.162,41885.239,45051.087,47026.77,49494.103,52202.077,55587.776,59978.47,64896.608,69746.132,74215.746,78483.199,83510.03,88938.182,90711.562,95838.838,101804.243,2.0,2.0,2.0,2019.0,"Gross domestic product, constant prices"
518,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,0.08,0.083,0.089,0.098,0.105,0.114,0.125,0.136,0.146,0.156,0.163,0.171,0.171,0.173,0.182,0.187,0.193,0.195,0.185,0.186,0.191,0.198,0.212,0.213,0.217,0.222,0.229,0.235,2019.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
728,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,-1.672,3.5,5.411,-1.008,3.737,9.17,15.7,3.457,7.602,1.398,-5.207,3.958,20.679,5.229,6.632,5.179,5.049,13.426,23.027,20.451,-2.657,-2.123,20.883,2.047,15.462,9.231,-6.365,-2.437,3.558,-8.475,-13.048,9.944,9.732,5.189,6.515,6.124,2019.0,Volume of imports of goods and services
836,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,8.662,19.302,5.601,1.035,22.422,-1.968,-3.37,0.262,-1.105,0.275,9.784,8.15,5.082,0.463,4.3,0.891,1.2,2.0,2.0,2.0,2.0,2020.0,"Inflation, average consumer prices"
558,14.707,15.874,16.665,20.041,21.61,24.376,27.884,31.423,35.136,39.093,43.282,48.712,57.717,63.938,67.016,71.238,76.804,82.229,85.668,93.219,97.465,100.0,103.935,107.126,111.589,118.418,127.134,136.8,144.488,167.473,192.84,213.689,227.867,242.854,265.566,278.693,293.062,321.43,341.542,364.652,387.925,411.2,435.05,459.413,483.762,509.401,2019.0,"Gross domestic product, deflator"
558,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,-6.881,-11.854,-12.914,-1.899,-0.881,1.647,1.756,-5.574,-2.707,-25.222,-9.142,-11.176,-20.5,30.681,30.077,13.99,30.462,-82.746,-201.598,-158.025,-292.254,-269.522,-212.192,-219.477,-228.355,-246.799,2019.0,General government net lending/borrowing
558,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,57.931,57.907,59.103,60.426,58.542,51.481,48.898,43.214,41.927,38.53,34.036,31.659,34.256,32.172,28.175,25.581,27.863,26.087,30.238,30.069,39.22,43.7,45.039,46.284,47.353,48.229,2019.0,General government gross debt
